"","state","city","date","city_ibge_code","confirmed","confirmed_per_100k_inhabitants","death_rate","deaths","estimated_population_2019","is_last","order_for_place","place_type"
"7527","RJ","Queimados",2020-04-05,"3304144",2,1.3305,NA,0,150319,FALSE,7,"city"
"6870","RJ","Queimados",2020-04-06,"3304144",4,2.66101,NA,0,150319,FALSE,8,"city"
"6121","RJ","Queimados",2020-04-07,"3304144",5,3.32626,NA,0,150319,FALSE,9,"city"
"5316","RJ","Queimados",2020-04-08,"3304144",5,3.32626,NA,0,150319,FALSE,10,"city"
"4472","RJ","Queimados",2020-04-09,"3304144",7,4.65676,NA,0,150319,FALSE,11,"city"
"3565","RJ","Queimados",2020-04-10,"3304144",8,5.32202,NA,0,150319,FALSE,12,"city"
"2614","RJ","Queimados",2020-04-11,"3304144",10,6.65252,NA,0,150319,FALSE,13,"city"
"1628","RJ","Queimados",2020-04-12,"3304144",11,7.31777,NA,0,150319,FALSE,14,"city"
"634","RJ","Queimados",2020-04-13,"3304144",11,7.31777,NA,0,150319,TRUE,15,"city"
"12166","RJ","Resende",2020-03-25,"3304201",1,0.76138,NA,0,131341,FALSE,1,"city"
"11899","RJ","Resende",2020-03-26,"3304201",1,0.76138,NA,0,131341,FALSE,2,"city"
"11611","RJ","Resende",2020-03-27,"3304201",0,NA,NA,0,131341,FALSE,3,"city"
"11329","RJ","Resende",2020-03-28,"3304201",1,0.76138,NA,0,131341,FALSE,4,"city"
"11046","RJ","Resende",2020-03-29,"3304201",1,0.76138,NA,0,131341,FALSE,5,"city"
"10668","RJ","Resende",2020-03-30,"3304201",2,1.52275,NA,0,131341,FALSE,6,"city"
"10244","RJ","Resende",2020-03-31,"3304201",2,1.52275,NA,0,131341,FALSE,7,"city"
"9791","RJ","Resende",2020-04-01,"3304201",2,1.52275,NA,0,131341,FALSE,8,"city"
"9287","RJ","Resende",2020-04-02,"3304201",2,1.52275,NA,0,131341,FALSE,9,"city"
"8740","RJ","Resende",2020-04-03,"3304201",2,1.52275,NA,0,131341,FALSE,10,"city"
"8160","RJ","Resende",2020-04-04,"3304201",2,1.52275,NA,0,131341,FALSE,11,"city"
"7528","RJ","Resende",2020-04-05,"3304201",2,1.52275,NA,0,131341,FALSE,12,"city"
"6871","RJ","Resende",2020-04-06,"3304201",3,2.28413,NA,0,131341,FALSE,13,"city"
"6122","RJ","Resende",2020-04-07,"3304201",4,3.04551,NA,0,131341,FALSE,14,"city"
"5317","RJ","Resende",2020-04-08,"3304201",4,3.04551,NA,0,131341,FALSE,15,"city"
"4473","RJ","Resende",2020-04-09,"3304201",5,3.80688,NA,0,131341,FALSE,16,"city"
"3566","RJ","Resende",2020-04-10,"3304201",6,4.56826,NA,0,131341,FALSE,17,"city"
"2615","RJ","Resende",2020-04-11,"3304201",6,4.56826,NA,0,131341,FALSE,18,"city"
"1629","RJ","Resende",2020-04-12,"3304201",6,4.56826,NA,0,131341,FALSE,19,"city"
"635","RJ","Resende",2020-04-13,"3304201",6,4.56826,NA,0,131341,TRUE,20,"city"
"10669","RJ","Rio Bonito",2020-03-30,"3304300",2,3.3222,0.5,1,60201,FALSE,1,"city"
"10245","RJ","Rio Bonito",2020-03-31,"3304300",2,3.3222,0.5,1,60201,FALSE,2,"city"
"9792","RJ","Rio Bonito",2020-04-01,"3304300",2,3.3222,0.5,1,60201,FALSE,3,"city"
"9288","RJ","Rio Bonito",2020-04-02,"3304300",2,3.3222,0.5,1,60201,FALSE,4,"city"
"8741","RJ","Rio Bonito",2020-04-03,"3304300",2,3.3222,0.5,1,60201,FALSE,5,"city"
"8161","RJ","Rio Bonito",2020-04-04,"3304300",2,3.3222,0.5,1,60201,FALSE,6,"city"
"7529","RJ","Rio Bonito",2020-04-05,"3304300",2,3.3222,1,2,60201,FALSE,7,"city"
"6872","RJ","Rio Bonito",2020-04-06,"3304300",2,3.3222,1,2,60201,FALSE,8,"city"
"6123","RJ","Rio Bonito",2020-04-07,"3304300",3,4.98331,0.6667,2,60201,FALSE,9,"city"
"5318","RJ","Rio Bonito",2020-04-08,"3304300",3,4.98331,0.6667,2,60201,FALSE,10,"city"
"4474","RJ","Rio Bonito",2020-04-09,"3304300",3,4.98331,0.6667,2,60201,FALSE,11,"city"
"3567","RJ","Rio Bonito",2020-04-10,"3304300",4,6.64441,0.5,2,60201,FALSE,12,"city"
"2616","RJ","Rio Bonito",2020-04-11,"3304300",5,8.30551,0.4,2,60201,FALSE,13,"city"
"1630","RJ","Rio Bonito",2020-04-12,"3304300",5,8.30551,0.4,2,60201,FALSE,14,"city"
"636","RJ","Rio Bonito",2020-04-13,"3304300",5,8.30551,0.4,2,60201,TRUE,15,"city"
"5319","RJ","Rio das Flores",2020-04-08,"3304508",1,10.77122,NA,0,9284,FALSE,1,"city"
"4475","RJ","Rio das Flores",2020-04-09,"3304508",1,10.77122,NA,0,9284,FALSE,2,"city"
"3568","RJ","Rio das Flores",2020-04-10,"3304508",1,10.77122,NA,0,9284,FALSE,3,"city"
"2617","RJ","Rio das Flores",2020-04-11,"3304508",1,10.77122,NA,0,9284,FALSE,4,"city"
"1631","RJ","Rio das Flores",2020-04-12,"3304508",1,10.77122,NA,0,9284,FALSE,5,"city"
"637","RJ","Rio das Flores",2020-04-13,"3304508",1,10.77122,NA,0,9284,TRUE,6,"city"
"11047","RJ","Rio das Ostras",2020-03-29,"3304524",2,1.32737,NA,0,150674,FALSE,1,"city"
"10670","RJ","Rio das Ostras",2020-03-30,"3304524",2,1.32737,NA,0,150674,FALSE,2,"city"
"10246","RJ","Rio das Ostras",2020-03-31,"3304524",2,1.32737,NA,0,150674,FALSE,3,"city"
"9793","RJ","Rio das Ostras",2020-04-01,"3304524",3,1.99105,0.3333,1,150674,FALSE,4,"city"
"9289","RJ","Rio das Ostras",2020-04-02,"3304524",3,1.99105,0.3333,1,150674,FALSE,5,"city"
"8742","RJ","Rio das Ostras",2020-04-03,"3304524",3,1.99105,0.3333,1,150674,FALSE,6,"city"
"8162","RJ","Rio das Ostras",2020-04-04,"3304524",3,1.99105,0.3333,1,150674,FALSE,7,"city"
"7530","RJ","Rio das Ostras",2020-04-05,"3304524",3,1.99105,0.3333,1,150674,FALSE,8,"city"
"6873","RJ","Rio das Ostras",2020-04-06,"3304524",3,1.99105,0.3333,1,150674,FALSE,9,"city"
"6124","RJ","Rio das Ostras",2020-04-07,"3304524",3,1.99105,0.3333,1,150674,FALSE,10,"city"
"5320","RJ","Rio das Ostras",2020-04-08,"3304524",3,1.99105,0.3333,1,150674,FALSE,11,"city"
"4476","RJ","Rio das Ostras",2020-04-09,"3304524",3,1.99105,0.3333,1,150674,FALSE,12,"city"
"3569","RJ","Rio das Ostras",2020-04-10,"3304524",5,3.31842,0.2,1,150674,FALSE,13,"city"
"2618","RJ","Rio das Ostras",2020-04-11,"3304524",5,3.31842,0.2,1,150674,FALSE,14,"city"
"1632","RJ","Rio das Ostras",2020-04-12,"3304524",6,3.98211,0.3333,2,150674,FALSE,15,"city"
"638","RJ","Rio das Ostras",2020-04-13,"3304524",6,3.98211,0.3333,2,150674,TRUE,16,"city"
"13570","RJ","Rio de Janeiro",2020-03-06,"3304557",1,0.01488,NA,0,6718903,FALSE,1,"city"
"13553","RJ","Rio de Janeiro",2020-03-08,"3304557",2,0.02977,NA,0,6718903,FALSE,2,"city"
"13492","RJ","Rio de Janeiro",2020-03-12,"3304557",13,0.19348,NA,0,6718903,FALSE,3,"city"
"13405","RJ","Rio de Janeiro",2020-03-15,"3304557",22,0.32743,NA,0,6718903,FALSE,4,"city"
"13364","RJ","Rio de Janeiro",2020-03-16,"3304557",23,0.34232,NA,0,6718903,FALSE,5,"city"
"13240","RJ","Rio de Janeiro",2020-03-18,"3304557",55,0.81859,NA,0,6718903,FALSE,6,"city"
"13144","RJ","Rio de Janeiro",2020-03-19,"3304557",56,0.83347,NA,0,6718903,FALSE,7,"city"
"12895","RJ","Rio de Janeiro",2020-03-21,"3304557",99,1.47345,NA,0,6718903,FALSE,8,"city"
"12754","RJ","Rio de Janeiro",2020-03-22,"3304557",168,2.50041,NA,0,6718903,FALSE,9,"city"
"12609","RJ","Rio de Janeiro",2020-03-23,"3304557",212,3.15528,0.0047,1,6718903,FALSE,10,"city"
"12414","RJ","Rio de Janeiro",2020-03-24,"3304557",276,4.10781,0.0109,3,6718903,FALSE,11,"city"
"12167","RJ","Rio de Janeiro",2020-03-25,"3304557",331,4.9264,0.0151,5,6718903,FALSE,12,"city"
"11900","RJ","Rio de Janeiro",2020-03-26,"3304557",368,5.47708,0.0163,6,6718903,FALSE,13,"city"
"11612","RJ","Rio de Janeiro",2020-03-27,"3304557",431,6.41474,0.0139,6,6718903,FALSE,14,"city"
"11330","RJ","Rio de Janeiro",2020-03-28,"3304557",489,7.27797,0.0184,9,6718903,FALSE,15,"city"
"11048","RJ","Rio de Janeiro",2020-03-29,"3304557",516,7.67983,0.0252,13,6718903,FALSE,16,"city"
"10671","RJ","Rio de Janeiro",2020-03-30,"3304557",553,8.23051,0.0235,13,6718903,FALSE,17,"city"
"10247","RJ","Rio de Janeiro",2020-03-31,"3304557",586,8.72166,0.0307,18,6718903,FALSE,18,"city"
"9794","RJ","Rio de Janeiro",2020-04-01,"3304557",697,10.37372,0.0287,20,6718903,FALSE,19,"city"
"9290","RJ","Rio de Janeiro",2020-04-02,"3304557",798,11.87694,0.0388,31,6718903,FALSE,20,"city"
"8743","RJ","Rio de Janeiro",2020-04-03,"3304557",867,12.90389,0.0415,36,6718903,FALSE,21,"city"
"8163","RJ","Rio de Janeiro",2020-04-04,"3304557",982,14.61548,0.0387,38,6718903,FALSE,22,"city"
"7531","RJ","Rio de Janeiro",2020-04-05,"3304557",1068,15.89545,0.0393,42,6718903,FALSE,23,"city"
"6874","RJ","Rio de Janeiro",2020-04-06,"3304557",1110,16.52055,0.0423,47,6718903,FALSE,24,"city"
"6125","RJ","Rio de Janeiro",2020-04-07,"3304557",1251,18.61911,0.0472,59,6718903,FALSE,25,"city"
"5321","RJ","Rio de Janeiro",2020-04-08,"3304557",1449,21.56602,0.0504,73,6718903,FALSE,26,"city"
"4477","RJ","Rio de Janeiro",2020-04-09,"3304557",1633,24.30456,0.0502,82,6718903,FALSE,27,"city"
"3570","RJ","Rio de Janeiro",2020-04-10,"3304557",1808,26.90915,0.0509,92,6718903,FALSE,28,"city"
"2619","RJ","Rio de Janeiro",2020-04-11,"3304557",1905,28.35284,0.0514,98,6718903,FALSE,29,"city"
"1633","RJ","Rio de Janeiro",2020-04-12,"3304557",1996,29.70723,0.0531,106,6718903,FALSE,30,"city"
"639","RJ","Rio de Janeiro",2020-04-13,"3304557",2322,34.55921,0.0495,115,6718903,TRUE,31,"city"
"1634","RJ","São Fidélis",2020-04-12,"3304805",2,5.1721,NA,0,38669,FALSE,1,"city"
"640","RJ","São Fidélis",2020-04-13,"3304805",3,7.75815,NA,0,38669,TRUE,2,"city"
"3571","RJ","São Francisco de Itabapoana",2020-04-10,"3304755",1,2.36939,NA,0,42205,FALSE,1,"city"
"2620","RJ","São Francisco de Itabapoana",2020-04-11,"3304755",1,2.36939,NA,0,42205,FALSE,2,"city"
"1635","RJ","São Francisco de Itabapoana",2020-04-12,"3304755",1,2.36939,NA,0,42205,FALSE,3,"city"
"641","RJ","São Francisco de Itabapoana",2020-04-13,"3304755",1,2.36939,NA,0,42205,TRUE,4,"city"
"12610","RJ","São Gonçalo",2020-03-23,"3304904",3,0.27654,NA,0,1084839,FALSE,1,"city"
"12415","RJ","São Gonçalo",2020-03-24,"3304904",3,0.27654,NA,0,1084839,FALSE,2,"city"
"12168","RJ","São Gonçalo",2020-03-25,"3304904",3,0.27654,NA,0,1084839,FALSE,3,"city"
"11901","RJ","São Gonçalo",2020-03-26,"3304904",3,0.27654,NA,0,1084839,FALSE,4,"city"
"11613","RJ","São Gonçalo",2020-03-27,"3304904",4,0.36872,NA,0,1084839,FALSE,5,"city"
"11331","RJ","São Gonçalo",2020-03-28,"3304904",4,0.36872,NA,0,1084839,FALSE,6,"city"
"11049","RJ","São Gonçalo",2020-03-29,"3304904",6,0.55308,NA,0,1084839,FALSE,7,"city"
"10672","RJ","São Gonçalo",2020-03-30,"3304904",7,0.64526,NA,0,1084839,FALSE,8,"city"
"10248","RJ","São Gonçalo",2020-03-31,"3304904",9,0.82962,NA,0,1084839,FALSE,9,"city"
"9795","RJ","São Gonçalo",2020-04-01,"3304904",11,1.01398,0.0909,1,1084839,FALSE,10,"city"
"9291","RJ","São Gonçalo",2020-04-02,"3304904",10,0.9218,0.1,1,1084839,FALSE,11,"city"
"8744","RJ","São Gonçalo",2020-04-03,"3304904",10,0.9218,0.1,1,1084839,FALSE,12,"city"
"8164","RJ","São Gonçalo",2020-04-04,"3304904",10,0.9218,0.1,1,1084839,FALSE,13,"city"
"7532","RJ","São Gonçalo",2020-04-05,"3304904",13,1.19833,0.0769,1,1084839,FALSE,14,"city"
"6875","RJ","São Gonçalo",2020-04-06,"3304904",13,1.19833,0.0769,1,1084839,FALSE,15,"city"
"6126","RJ","São Gonçalo",2020-04-07,"3304904",22,2.02795,0.1364,3,1084839,FALSE,16,"city"
"5322","RJ","São Gonçalo",2020-04-08,"3304904",26,2.39667,0.1154,3,1084839,FALSE,17,"city"
"4478","RJ","São Gonçalo",2020-04-09,"3304904",31,2.85757,0.0968,3,1084839,FALSE,18,"city"
"3572","RJ","São Gonçalo",2020-04-10,"3304904",35,3.22629,0.1143,4,1084839,FALSE,19,"city"
"2621","RJ","São Gonçalo",2020-04-11,"3304904",64,5.89949,0.0625,4,1084839,FALSE,20,"city"
"1636","RJ","São Gonçalo",2020-04-12,"3304904",76,7.00565,0.0526,4,1084839,FALSE,21,"city"
"642","RJ","São Gonçalo",2020-04-13,"3304904",79,7.28219,0.0506,4,1084839,TRUE,22,"city"
"7533","RJ","São João da Barra",2020-04-05,"3305000",1,2.76993,NA,0,36102,FALSE,1,"city"
"6876","RJ","São João da Barra",2020-04-06,"3305000",1,2.76993,NA,0,36102,FALSE,2,"city"
"6127","RJ","São João da Barra",2020-04-07,"3305000",1,2.76993,NA,0,36102,FALSE,3,"city"
"5323","RJ","São João da Barra",2020-04-08,"3305000",1,2.76993,NA,0,36102,FALSE,4,"city"
"4479","RJ","São João da Barra",2020-04-09,"3305000",1,2.76993,NA,0,36102,FALSE,5,"city"
"3573","RJ","São João da Barra",2020-04-10,"3305000",1,2.76993,NA,0,36102,FALSE,6,"city"
"2622","RJ","São João da Barra",2020-04-11,"3305000",1,2.76993,NA,0,36102,FALSE,7,"city"
"1637","RJ","São João da Barra",2020-04-12,"3305000",1,2.76993,NA,0,36102,FALSE,8,"city"
"643","RJ","São João da Barra",2020-04-13,"3305000",1,2.76993,NA,0,36102,TRUE,9,"city"
"10673","RJ","São João de Meriti",2020-03-30,"3305109",1,0.21168,NA,0,472406,FALSE,1,"city"
"10249","RJ","São João de Meriti",2020-03-31,"3305109",1,0.21168,NA,0,472406,FALSE,2,"city"
"9796","RJ","São João de Meriti",2020-04-01,"3305109",2,0.42336,NA,0,472406,FALSE,3,"city"
"9292","RJ","São João de Meriti",2020-04-02,"3305109",3,0.63505,NA,0,472406,FALSE,4,"city"
"8745","RJ","São João de Meriti",2020-04-03,"3305109",3,0.63505,0.3333,1,472406,FALSE,5,"city"
"8165","RJ","São João de Meriti",2020-04-04,"3305109",4,0.84673,0.25,1,472406,FALSE,6,"city"
"7534","RJ","São João de Meriti",2020-04-05,"3305109",10,2.11682,0.1,1,472406,FALSE,7,"city"
"6877","RJ","São João de Meriti",2020-04-06,"3305109",10,2.11682,0.1,1,472406,FALSE,8,"city"
"6128","RJ","São João de Meriti",2020-04-07,"3305109",12,2.54019,0.0833,1,472406,FALSE,9,"city"
"5324","RJ","São João de Meriti",2020-04-08,"3305109",17,3.5986,0.0588,1,472406,FALSE,10,"city"
"4480","RJ","São João de Meriti",2020-04-09,"3305109",23,4.86869,0.087,2,472406,FALSE,11,"city"
"3574","RJ","São João de Meriti",2020-04-10,"3305109",25,5.29206,0.08,2,472406,FALSE,12,"city"
"2623","RJ","São João de Meriti",2020-04-11,"3305109",28,5.92711,0.0714,2,472406,FALSE,13,"city"
"1638","RJ","São João de Meriti",2020-04-12,"3305109",34,7.1972,0.0588,2,472406,FALSE,14,"city"
"644","RJ","São João de Meriti",2020-04-13,"3305109",36,7.62056,0.0556,2,472406,TRUE,15,"city"
"10250","RJ","São Pedro da Aldeia",2020-03-31,"3305208",1,0.95716,NA,0,104476,FALSE,1,"city"
"9797","RJ","São Pedro da Aldeia",2020-04-01,"3305208",1,0.95716,NA,0,104476,FALSE,2,"city"
"9293","RJ","São Pedro da Aldeia",2020-04-02,"3305208",1,0.95716,NA,0,104476,FALSE,3,"city"
"8746","RJ","São Pedro da Aldeia",2020-04-03,"3305208",1,0.95716,NA,0,104476,FALSE,4,"city"
"8166","RJ","São Pedro da Aldeia",2020-04-04,"3305208",1,0.95716,NA,0,104476,FALSE,5,"city"
"7535","RJ","São Pedro da Aldeia",2020-04-05,"3305208",2,1.91432,NA,0,104476,FALSE,6,"city"
"6878","RJ","São Pedro da Aldeia",2020-04-06,"3305208",2,1.91432,NA,0,104476,FALSE,7,"city"
"6129","RJ","São Pedro da Aldeia",2020-04-07,"3305208",3,2.87147,NA,0,104476,FALSE,8,"city"
"5325","RJ","São Pedro da Aldeia",2020-04-08,"3305208",3,2.87147,NA,0,104476,FALSE,9,"city"
"4481","RJ","São Pedro da Aldeia",2020-04-09,"3305208",3,2.87147,NA,0,104476,FALSE,10,"city"
"3575","RJ","São Pedro da Aldeia",2020-04-10,"3305208",4,3.82863,NA,0,104476,FALSE,11,"city"
"2624","RJ","São Pedro da Aldeia",2020-04-11,"3305208",4,3.82863,NA,0,104476,FALSE,12,"city"
"1639","RJ","São Pedro da Aldeia",2020-04-12,"3305208",4,3.82863,NA,0,104476,FALSE,13,"city"
"645","RJ","São Pedro da Aldeia",2020-04-13,"3305208",5,4.78579,NA,0,104476,TRUE,14,"city"
"6130","RJ","Sapucaia",2020-04-07,"3305406",1,5.48607,NA,0,18228,FALSE,1,"city"
"5326","RJ","Sapucaia",2020-04-08,"3305406",1,5.48607,NA,0,18228,FALSE,2,"city"
"4482","RJ","Sapucaia",2020-04-09,"3305406",1,5.48607,NA,0,18228,FALSE,3,"city"
"3576","RJ","Sapucaia",2020-04-10,"3305406",1,5.48607,NA,0,18228,FALSE,4,"city"
"2625","RJ","Sapucaia",2020-04-11,"3305406",1,5.48607,NA,0,18228,FALSE,5,"city"
"1640","RJ","Sapucaia",2020-04-12,"3305406",1,5.48607,NA,0,18228,FALSE,6,"city"
"646","RJ","Sapucaia",2020-04-13,"3305406",2,10.97213,NA,0,18228,TRUE,7,"city"
"1641","RJ","Saquarema",2020-04-12,"3305505",2,2.24291,NA,0,89170,FALSE,1,"city"
"647","RJ","Saquarema",2020-04-13,"3305505",2,2.24291,NA,0,89170,TRUE,2,"city"
"11050","RJ","Seropédica",2020-03-29,"3305554",1,1.21489,NA,0,82312,FALSE,1,"city"
"10674","RJ","Seropédica",2020-03-30,"3305554",1,1.21489,NA,0,82312,FALSE,2,"city"
"10251","RJ","Seropédica",2020-03-31,"3305554",1,1.21489,NA,0,82312,FALSE,3,"city"
"9798","RJ","Seropédica",2020-04-01,"3305554",1,1.21489,NA,0,82312,FALSE,4,"city"
"9294","RJ","Seropédica",2020-04-02,"3305554",1,1.21489,NA,0,82312,FALSE,5,"city"
"8747","RJ","Seropédica",2020-04-03,"3305554",1,1.21489,NA,0,82312,FALSE,6,"city"
"8167","RJ","Seropédica",2020-04-04,"3305554",1,1.21489,NA,0,82312,FALSE,7,"city"
"7536","RJ","Seropédica",2020-04-05,"3305554",1,1.21489,NA,0,82312,FALSE,8,"city"
"6879","RJ","Seropédica",2020-04-06,"3305554",1,1.21489,NA,0,82312,FALSE,9,"city"
"6131","RJ","Seropédica",2020-04-07,"3305554",2,2.42978,NA,0,82312,FALSE,10,"city"
"5327","RJ","Seropédica",2020-04-08,"3305554",2,2.42978,NA,0,82312,FALSE,11,"city"
"4483","RJ","Seropédica",2020-04-09,"3305554",3,3.64467,NA,0,82312,FALSE,12,"city"
"3577","RJ","Seropédica",2020-04-10,"3305554",4,4.85956,NA,0,82312,FALSE,13,"city"
"2626","RJ","Seropédica",2020-04-11,"3305554",4,4.85956,NA,0,82312,FALSE,14,"city"
"1642","RJ","Seropédica",2020-04-12,"3305554",4,4.85956,NA,0,82312,FALSE,15,"city"
"648","RJ","Seropédica",2020-04-13,"3305554",4,4.85956,NA,0,82312,TRUE,16,"city"
"4484","RJ","Sumidouro",2020-04-09,"3305703",1,6.40082,NA,0,15623,FALSE,1,"city"
"3578","RJ","Sumidouro",2020-04-10,"3305703",1,6.40082,NA,0,15623,FALSE,2,"city"
"2627","RJ","Sumidouro",2020-04-11,"3305703",1,6.40082,NA,0,15623,FALSE,3,"city"
"1643","RJ","Sumidouro",2020-04-12,"3305703",1,6.40082,NA,0,15623,FALSE,4,"city"
"649","RJ","Sumidouro",2020-04-13,"3305703",1,6.40082,NA,0,15623,TRUE,5,"city"
"7537","RJ","Tanguá",2020-04-05,"3305752",1,2.91469,NA,0,34309,FALSE,1,"city"
"6880","RJ","Tanguá",2020-04-06,"3305752",1,2.91469,NA,0,34309,FALSE,2,"city"
"6132","RJ","Tanguá",2020-04-07,"3305752",1,2.91469,NA,0,34309,FALSE,3,"city"
"5328","RJ","Tanguá",2020-04-08,"3305752",1,2.91469,NA,0,34309,FALSE,4,"city"
"4485","RJ","Tanguá",2020-04-09,"3305752",1,2.91469,NA,0,34309,FALSE,5,"city"
"3579","RJ","Tanguá",2020-04-10,"3305752",2,5.82937,0.5,1,34309,FALSE,6,"city"
"2628","RJ","Tanguá",2020-04-11,"3305752",2,5.82937,0.5,1,34309,FALSE,7,"city"
"1644","RJ","Tanguá",2020-04-12,"3305752",3,8.74406,0.3333,1,34309,FALSE,8,"city"
"650","RJ","Tanguá",2020-04-13,"3305752",4,11.65875,0.25,1,34309,TRUE,9,"city"
"10675","RJ","Teresópolis",2020-03-30,"3305802",1,0.54766,NA,0,182594,FALSE,1,"city"
"10252","RJ","Teresópolis",2020-03-31,"3305802",1,0.54766,NA,0,182594,FALSE,2,"city"
"9799","RJ","Teresópolis",2020-04-01,"3305802",1,0.54766,NA,0,182594,FALSE,3,"city"
"9295","RJ","Teresópolis",2020-04-02,"3305802",1,0.54766,NA,0,182594,FALSE,4,"city"
"8748","RJ","Teresópolis",2020-04-03,"3305802",1,0.54766,NA,0,182594,FALSE,5,"city"
"8168","RJ","Teresópolis",2020-04-04,"3305802",4,2.19065,NA,0,182594,FALSE,6,"city"
